carat,x,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
1.09,6.55,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1.01,6.33,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2.01,7.82,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1.46,7.34,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.71,5.66,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
0.31,4.37,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
0.98,6.68,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.25,6.76,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.4,4.73,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.7,5.62,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.4,4.71,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.51,5.11,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.12,6.64,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.33,4.46,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.36,4.56,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.24,4.02,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1.01,6.48,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1.07,6.6,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.21,6.88,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.3,4.29,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.46,4.94,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.32,4.35,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.33,4.4,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0.3,4.29,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.51,5.07,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
1.01,6.44,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1.83,7.85,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
0.93,6.08,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.57,5.38,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0.34,4.45,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.32,4.43,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.01,6.48,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
1.51,7.3,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
2.08,8.13,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.02,6.46,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0.51,5.15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1.01,6.46,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.33,4.42,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1.51,7.27,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
1.24,6.95,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
0.51,5.13,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.51,7.27,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2.0,7.88,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.41,4.78,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.23,3.91,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1.28,6.88,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.27,4.12,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.3,4.37,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1.15,6.68,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.72,5.76,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1.01,6.38,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1.6,7.51,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.71,5.69,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.4,4.74,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0.31,4.37,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1.07,6.52,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.33,4.47,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.31,4.35,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.3,4.32,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.96,6.38,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.32,4.45,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.49,4.99,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1.03,6.47,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1.67,7.59,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1.67,7.69,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.7,5.61,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1.5,7.42,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.28,4.21,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0.3,4.24,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.56,5.32,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.31,4.36,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.3,4.26,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1.21,6.7,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1.2,6.78,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.96,6.16,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.54,5.24,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.33,4.47,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1.06,6.59,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1.07,6.55,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.52,7.36,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.32,4.38,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.05,6.49,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
0.71,5.75,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1.09,6.63,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.0,6.24,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
